# Global Ionospheric Radio Observatory
# GIRO Tabulated Ionospheric Characteristics, Version 1.0 Revision B
# Generated by DIDBGetValues on 2025-10-17T11:48:44.751Z
#
# Location: GEO -12.0N 283.2E, URSI-Code JI91J JICAMARCA
# Instrument: Ionosonde, Model: DPS-4
#
# Query for measurement intervals of time:
# 2019-01-01T00:00:00.000Z - 2019-12-29T23:59:00.000Z
#
# Data Selection:
# CS is Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# foF2 [MHz] - F2 layer critical frequency
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of JI91J data provider
#
#Time                     CS   foF2 QD
2019-07-03T14:55:00.000Z 100  5.650 //
2019-07-03T15:00:00.000Z 100  5.450 //
2019-07-03T15:05:00.000Z 100  5.550 //
2019-07-03T15:10:00.000Z 100  5.413 //
2019-07-03T15:15:00.000Z 100  5.450 //
2019-07-03T15:20:00.000Z 100  5.450 //
2019-07-03T15:25:00.000Z 100  5.350 //
2019-07-03T15:30:00.000Z   0  5.400 //
2019-07-03T15:35:00.000Z 100  5.650 //
2019-07-03T15:40:00.000Z   0  5.500 //
2019-07-03T15:45:00.000Z  70  5.450 //
2019-07-03T15:55:00.000Z 100  5.750 //
2019-07-03T16:00:00.000Z 100  5.550 //
2019-07-03T16:10:00.000Z 100  5.350 //
2019-07-03T16:20:00.000Z 100  5.550 //
2019-07-03T16:25:00.000Z 100  4.150 //
2019-07-03T16:30:00.000Z 100  5.450 //
2019-07-03T16:35:00.000Z 100  5.625 //
2019-07-03T16:40:00.000Z  70  5.650 //
2019-07-03T16:50:00.000Z  70  5.450 //
2019-07-03T16:55:00.000Z 100  5.850 //
2019-07-03T17:00:00.000Z  70  5.850 //
2019-07-03T17:15:00.000Z  70  5.625 //
2019-07-03T17:20:00.000Z  70  5.150 //
2019-07-03T17:35:00.000Z 100  5.450 //
2019-07-03T17:40:00.000Z  70  5.450 //
2019-07-03T17:45:00.000Z  70  5.350 //
2019-07-03T17:50:00.000Z 100  5.388 //
2019-07-03T17:55:00.000Z 100  5.625 //
2019-07-03T18:00:00.000Z  70  5.650 //
2019-07-03T18:05:00.000Z 100  5.907 //
2019-07-03T18:10:00.000Z  70  6.250 //
2019-07-03T18:15:00.000Z 100  5.950 //
2019-07-03T18:25:00.000Z  70  5.807 //
2019-07-03T18:30:00.000Z  70  5.750 //
2019-07-03T18:35:00.000Z 100  5.850 //
2019-07-03T18:45:00.000Z 100  5.950 //
2019-07-03T18:50:00.000Z   0  5.800 //
2019-07-03T18:55:00.000Z 100  5.813 //
2019-07-03T19:05:00.000Z 100  5.504 //
2019-07-03T19:10:00.000Z 100  5.725 //
2019-07-03T19:15:00.000Z 100  5.250 //
2019-07-03T19:20:00.000Z 100  3.950 //
2019-07-03T19:25:00.000Z 100  5.725 //
2019-07-03T19:30:00.000Z 100  5.750 //
2019-07-03T19:35:00.000Z 100  5.650 //
2019-07-03T19:45:00.000Z 100  3.925 //
2019-07-03T19:50:00.000Z 100  5.900 //
2019-07-03T19:55:00.000Z  70  6.102 //
2019-07-03T20:00:00.000Z  70  6.375 //
2019-07-03T20:05:00.000Z 100  6.450 //
2019-07-03T20:10:00.000Z 100  6.425 //
2019-07-03T20:15:00.000Z  70  6.401 //
2019-07-03T20:20:00.000Z  70  6.101 //
2019-07-03T20:25:00.000Z 100  6.350 //
2019-07-03T20:30:00.000Z 100  6.150 //
2019-07-03T20:35:00.000Z 100  6.250 //
2019-07-03T20:40:00.000Z 100  6.050 //
2019-07-03T20:45:00.000Z 100  6.050 //
2019-07-03T20:50:00.000Z 100  6.050 //
2019-07-03T20:55:00.000Z 100  6.150 //
2019-07-03T21:00:00.000Z 100  6.050 //
2019-07-03T21:05:00.000Z 100  6.050 //
2019-07-03T21:10:00.000Z 100  6.050 //
2019-07-03T21:15:00.000Z 100  6.150 //
2019-07-03T21:20:00.000Z 100  6.150 //
2019-07-03T21:25:00.000Z 100  6.107 //
2019-07-03T21:30:00.000Z 100  6.050 //
2019-07-03T21:35:00.000Z 100  5.950 //
2019-07-03T21:40:00.000Z 100  5.550 //
2019-07-03T21:45:00.000Z 100  5.850 //
2019-07-03T21:50:00.000Z  70  5.904 //
2019-07-03T21:55:00.000Z 100  5.950 //
2019-07-03T22:00:00.000Z 100  5.850 //
2019-07-03T22:05:00.000Z 100  5.913 //
2019-07-03T22:10:00.000Z 100  5.950 //
2019-07-03T22:15:00.000Z 100  5.950 //
2019-07-03T22:20:00.000Z 100  4.700 //
2019-07-03T22:25:00.000Z 100  6.150 //
2019-07-03T22:30:00.000Z 100  6.300 //
2019-07-03T22:35:00.000Z 100  6.300 //
2019-07-03T22:40:00.000Z 100  6.400 //
2019-07-03T22:45:00.000Z 100  6.500 //
2019-07-03T22:50:00.000Z  70  6.500 //
2019-07-03T22:55:00.000Z  70  6.500 //
2019-07-03T23:00:00.000Z  70  6.300 //
2019-07-03T23:05:00.000Z  70  6.400 //
2019-07-03T23:10:00.000Z  70  6.400 //
2019-07-03T23:15:00.000Z  70  6.500 //
2019-07-03T23:20:00.000Z 100  6.500 //
2019-07-03T23:25:00.000Z 100  6.600 //
2019-07-03T23:30:00.000Z 100  5.900 //
2019-07-03T23:35:00.000Z 100  6.200 //
2019-07-03T23:40:00.000Z 100  5.900 //
2019-07-03T23:45:00.000Z 100  5.600 //
2019-07-03T23:50:00.000Z 100  5.600 //
2019-07-03T23:55:00.000Z 100  5.600 //
2019-07-04T00:00:00.000Z 100  5.600 //
2019-07-04T00:05:00.000Z 100  5.400 //
2019-07-04T00:10:00.000Z 100  4.800 //
2019-07-04T00:15:00.000Z 100  4.800 //
2019-07-04T00:20:00.000Z 100  4.700 //
2019-07-04T00:25:00.000Z 100  4.800 //
2019-07-04T00:30:00.000Z 100  4.800 //
2019-07-04T00:35:00.000Z 100  4.800 //
2019-07-04T00:40:00.000Z 100  4.700 //
2019-07-04T00:45:00.000Z 100  4.400 //
2019-07-04T00:50:00.000Z 100  4.400 //
2019-07-04T00:55:00.000Z 100  4.300 //
2019-07-04T01:00:00.000Z 100  4.400 //
2019-07-04T01:05:00.000Z 100  4.200 //
2019-07-04T01:10:00.000Z 100  4.300 //
2019-07-04T01:15:00.000Z   0  3.700 //
2019-07-04T01:20:00.000Z 100  4.000 //
2019-07-04T01:25:00.000Z 100  4.000 //
2019-07-04T01:30:00.000Z 100  3.900 //
2019-07-04T01:35:00.000Z 100  3.800 //
2019-07-04T01:40:00.000Z   0  3.400 //
2019-07-04T01:45:00.000Z 100  3.400 //
2019-07-04T01:50:00.000Z 100  3.200 //
2019-07-04T01:55:00.000Z 100  3.300 //
2019-07-04T02:00:00.000Z 100  3.300 //
2019-07-04T02:05:00.000Z 100  3.300 //
2019-07-04T02:10:00.000Z 100  3.600 //
2019-07-04T02:15:00.000Z   0  3.400 //
2019-07-04T02:20:00.000Z 100  3.200 //
2019-07-04T02:30:00.000Z 100  3.100 //
2019-07-04T02:35:00.000Z 100  3.200 //
2019-07-04T02:40:00.000Z 100  3.300 //
2019-07-04T02:45:00.000Z 100  3.300 //
2019-07-04T02:50:00.000Z 100  3.300 //
2019-07-04T02:55:00.000Z   0  3.200 //
2019-07-04T03:00:00.000Z   0  3.300 //
2019-07-04T03:10:00.000Z 100  3.000 //
2019-07-04T03:15:00.000Z 100  2.900 //
2019-07-04T03:30:00.000Z 100  2.900 //
2019-07-04T03:50:00.000Z 100  2.900 //
2019-07-04T04:05:00.000Z 100  3.000 //
2019-07-04T04:20:00.000Z 100  2.900 //
2019-07-04T04:25:00.000Z   0  3.000 //
2019-07-04T04:30:00.000Z   0  2.900 //
2019-07-04T04:35:00.000Z 100  2.900 //
2019-07-04T04:40:00.000Z   0  2.900 //
2019-07-04T04:45:00.000Z   0  3.000 //
2019-07-04T04:50:00.000Z 100  3.200 //
2019-07-04T04:55:00.000Z   0  3.300 //
2019-07-04T05:00:00.000Z   0  3.300 //
2019-07-04T05:05:00.000Z   0  3.400 //
2019-07-04T05:10:00.000Z 100  3.400 //
2019-07-04T05:15:00.000Z 100  3.600 //
2019-07-04T05:20:00.000Z   0  3.000 //
2019-07-04T05:25:00.000Z 100  3.000 //
2019-07-04T05:35:00.000Z 100  3.000 //
2019-07-04T05:40:00.000Z 100  2.600 //
2019-07-04T05:45:00.000Z 100  2.500 //
2019-07-04T06:25:00.000Z 100  2.800 //
2019-07-04T06:45:00.000Z   0  2.400 //
2019-07-04T11:25:00.000Z 100  2.800 //
2019-07-04T11:30:00.000Z 100  3.250 //
2019-07-04T11:35:00.000Z 100  3.400 //
2019-07-04T11:40:00.000Z 100  3.600 //
2019-07-04T11:45:00.000Z 100  4.213 //
2019-07-04T11:50:00.000Z 100  4.106 //
2019-07-04T11:55:00.000Z 100  4.200 //
2019-07-04T12:00:00.000Z 100  4.300 //
2019-07-04T12:05:00.000Z 100  4.450 //
2019-07-04T12:10:00.000Z 100  4.725 //
2019-07-04T12:15:00.000Z 100  4.450 //
2019-07-04T12:20:00.000Z 100  4.750 //
2019-07-04T12:25:00.000Z 100  4.750 //
2019-07-04T12:30:00.000Z 100  4.802 //
2019-07-04T12:35:00.000Z 100  4.950 //
2019-07-04T12:40:00.000Z 100  4.750 //
2019-07-04T12:45:00.000Z 100  4.850 //
2019-07-04T12:50:00.000Z 100  5.150 //
2019-07-04T12:55:00.000Z 100  5.150 //
2019-07-04T13:00:00.000Z 100  5.350 //
2019-07-04T13:05:00.000Z 100  5.550 //
2019-07-04T13:10:00.000Z 100  5.750 //
2019-07-04T13:15:00.000Z 100  5.813 //
2019-07-04T13:20:00.000Z 100  5.650 //
2019-07-04T13:25:00.000Z 100  5.750 //
2019-07-04T13:30:00.000Z 100  5.650 //
2019-07-04T13:35:00.000Z 100  6.050 //
2019-07-04T13:40:00.000Z 100  5.925 //
2019-07-04T13:45:00.000Z 100  5.950 //
2019-07-04T14:00:00.000Z 100  5.950 //
2019-07-04T14:15:00.000Z 100  5.750 //
2019-07-04T14:30:00.000Z 100  5.825 //
2019-07-04T14:45:00.000Z  70  5.350 //
2019-07-04T15:00:00.000Z 100  5.694 //
2019-07-04T15:15:00.000Z 100  4.950 //
2019-07-04T15:30:00.000Z 100  4.250 //
2019-07-04T15:45:00.000Z 100  5.100 //
2019-07-04T16:15:00.000Z 100  4.350 //
2019-07-04T16:30:00.000Z  70  5.150 //
2019-07-04T17:00:00.000Z 100  4.350 //
2019-07-04T17:15:00.000Z  70  5.625 //
2019-07-04T17:45:00.000Z 100  5.850 //
2019-07-04T18:15:00.000Z 100  5.550 //
2019-07-04T18:30:00.000Z 100  4.250 //
2019-07-04T18:45:00.000Z 100  5.707 //
2019-07-04T19:00:00.000Z  70  6.225 //
2019-07-04T19:15:00.000Z 100  5.650 //
2019-07-04T19:30:00.000Z 100  5.950 //
2019-07-04T19:45:00.000Z 100  6.050 //
2019-07-04T20:00:00.000Z   0  6.000 //
2019-07-04T20:15:00.000Z 100  6.350 //
2019-07-04T20:30:00.000Z  70  6.001 //
2019-07-04T20:45:00.000Z 100  5.800 //
2019-07-04T21:15:00.000Z 100  5.701 //
2019-07-04T21:30:00.000Z   0  5.500 //
2019-07-04T22:00:00.000Z  70  5.513 //
2019-07-04T22:15:00.000Z 100  5.400 //
2019-07-04T22:30:00.000Z 100  5.750 //
2019-07-04T22:45:00.000Z  50  5.900 //
2019-07-04T23:00:00.000Z  50  5.900 //
2019-07-04T23:15:00.000Z  70  5.600 //
2019-07-04T23:30:00.000Z 100  4.800 //
2019-07-04T23:45:00.000Z 100  4.800 //
2019-07-05T00:00:00.000Z 100  4.600 //
2019-07-05T00:15:00.000Z 100  4.400 //
2019-07-05T00:30:00.000Z 100  4.500 //
2019-07-05T00:45:00.000Z 100  4.500 //
2019-07-05T01:00:00.000Z   0  4.100 //
2019-07-05T01:15:00.000Z 100  4.000 //
2019-07-05T01:30:00.000Z 100  3.600 //
2019-07-05T02:00:00.000Z   0  3.000 //
2019-07-05T02:15:00.000Z 100  2.900 //
2019-07-05T02:45:00.000Z 100  2.700 //
2019-07-05T03:15:00.000Z 100  2.900 //
2019-07-05T03:30:00.000Z 100  2.900 //
2019-07-05T04:45:00.000Z 100  2.400 //
2019-07-05T06:15:00.000Z 100  2.700 //
2019-07-05T07:30:00.000Z 100  2.700 //
2019-07-05T11:30:00.000Z 100  2.800 //
2019-07-05T11:45:00.000Z 100  3.800 //
2019-07-05T12:00:00.000Z 100  4.400 //
2019-07-05T12:15:00.000Z 100  4.150 //
2019-07-05T12:30:00.000Z 100  4.750 //
2019-07-05T12:45:00.000Z  70  4.850 //
2019-07-05T13:00:00.000Z 100  5.325 //
2019-07-05T13:15:00.000Z 100  5.425 //
2019-07-05T13:30:00.000Z 100  4.925 //
2019-07-05T13:45:00.000Z 100  4.750 //
2019-07-05T14:00:00.000Z   0  5.500 //
2019-07-05T14:15:00.000Z  70  5.450 //
2019-07-05T14:30:00.000Z   0  5.000 //
2019-07-05T14:45:00.000Z 100  4.850 //
2019-07-05T15:00:00.000Z  70  4.850 //
2019-07-05T15:15:00.000Z  70  4.807 //
2019-07-05T15:30:00.000Z  70  4.829 //
2019-07-05T16:15:00.000Z  70  4.850 //
2019-07-05T16:30:00.000Z 100  4.213 //
2019-07-05T17:30:00.000Z  70  4.988 //
2019-07-05T18:15:00.000Z   0  5.200 //
2019-07-05T18:45:00.000Z 100  5.350 //
2019-07-05T19:15:00.000Z  70  5.650 //
2019-07-05T19:30:00.000Z 100  5.813 //
2019-07-05T19:45:00.000Z  70  6.301 //
2019-07-05T20:00:00.000Z 100  7.002 //
2019-07-05T20:30:00.000Z 100  6.550 //
2019-07-05T20:45:00.000Z 100  6.450 //
2019-07-05T21:00:00.000Z 100  6.504 //
2019-07-05T21:15:00.000Z 100  6.007 //
2019-07-05T21:30:00.000Z  70  6.125 //
2019-07-05T21:45:00.000Z 100  6.225 //
2019-07-05T22:00:00.000Z 100  6.550 //
2019-07-05T22:15:00.000Z 100  6.850 //
2019-07-05T22:30:00.000Z 100  6.600 //
2019-07-05T22:45:00.000Z  70  6.900 //
2019-07-05T23:00:00.000Z  70  7.000 //
2019-07-05T23:15:00.000Z  70  7.100 //
2019-07-05T23:30:00.000Z 100  6.900 //
2019-07-05T23:45:00.000Z 100  6.800 //
2019-07-06T00:00:00.000Z 100  6.100 //
2019-07-06T00:15:00.000Z 100  5.900 //
2019-07-06T00:30:00.000Z 100  4.700 //
2019-07-06T00:45:00.000Z 100  4.400 //
2019-07-06T01:00:00.000Z 100  4.100 //
2019-07-06T01:15:00.000Z 100  4.000 //
2019-07-06T01:30:00.000Z 100  3.800 //
2019-07-06T01:45:00.000Z 100  3.700 //
2019-07-06T02:00:00.000Z 100  3.800 //
2019-07-06T02:15:00.000Z 100  3.600 //
2019-07-06T03:00:00.000Z 100  3.400 //
2019-07-06T03:15:00.000Z 100  3.000 //
2019-07-06T03:30:00.000Z 100  2.800 //
2019-07-06T04:00:00.000Z 100  2.700 //
2019-07-06T05:00:00.000Z 100  2.400 //
2019-07-06T11:30:00.000Z 100  2.850 //
2019-07-06T11:45:00.000Z 100  3.600 //
2019-07-06T12:00:00.000Z 100  4.200 //
2019-07-06T12:15:00.000Z 100  4.350 //
2019-07-06T12:30:00.000Z 100  4.707 //
2019-07-06T12:45:00.000Z 100  4.750 //
2019-07-06T13:00:00.000Z 100  4.925 //
2019-07-06T13:15:00.000Z 100  5.299 //
2019-07-06T13:30:00.000Z 100  5.450 //
2019-07-06T13:45:00.000Z 100  5.450 //
2019-07-06T14:00:00.000Z 100  5.550 //
2019-07-06T14:15:00.000Z 100  5.788 //
2019-07-06T14:30:00.000Z 100  6.050 //
2019-07-06T14:45:00.000Z 100  6.088 //
2019-07-06T15:00:00.000Z  70  5.725 //
2019-07-06T15:15:00.000Z   0  5.500 //
2019-07-06T15:30:00.000Z 100  5.450 //
2019-07-06T15:45:00.000Z  70  5.350 //
2019-07-06T16:00:00.000Z 100  5.450 //
2019-07-06T16:15:00.000Z 100  4.250 //
2019-07-06T16:30:00.000Z 100  5.650 //
2019-07-06T17:00:00.000Z   0  5.300 //
2019-07-06T17:30:00.000Z 100  5.250 //
2019-07-06T18:00:00.000Z  70  5.450 //
2019-07-06T18:15:00.000Z  70  5.350 //
2019-07-06T18:45:00.000Z 100  4.150 //
2019-07-06T19:00:00.000Z 100  5.694 //
2019-07-06T19:15:00.000Z   0  5.500 //
2019-07-06T19:30:00.000Z  70  5.204 //
2019-07-06T19:45:00.000Z  70  5.701 //
2019-07-06T20:00:00.000Z  70  5.750 //
2019-07-06T20:15:00.000Z 100  5.850 //
2019-07-06T20:30:00.000Z  70  6.350 //
2019-07-06T20:45:00.000Z 100  6.250 //
2019-07-06T21:00:00.000Z  70  6.013 //
2019-07-06T21:15:00.000Z 100  5.813 //
2019-07-06T21:30:00.000Z 100  5.650 //
2019-07-06T21:45:00.000Z 100  6.000 //
2019-07-06T22:00:00.000Z 100  6.175 //
2019-07-06T22:15:00.000Z 100  5.850 //
2019-07-06T22:30:00.000Z  50  5.700 //
2019-07-06T23:00:00.000Z  70  6.100 //
2019-07-06T23:15:00.000Z  70  5.900 //
2019-07-06T23:30:00.000Z 100  6.100 //
2019-07-06T23:45:00.000Z 100  5.200 //
2019-07-07T00:00:00.000Z 100  4.500 //
2019-07-07T00:15:00.000Z 100  3.500 //
2019-07-07T00:30:00.000Z 100  3.100 //
2019-07-07T11:30:00.000Z  70  2.800 //
2019-07-07T11:45:00.000Z 100  3.675 //
2019-07-07T12:00:00.000Z 100  4.150 //
2019-07-07T12:15:00.000Z 100  4.750 //
2019-07-07T12:30:00.000Z 100  4.850 //
2019-07-07T12:45:00.000Z 100  5.150 //
2019-07-07T13:00:00.000Z 100  5.050 //
2019-07-07T13:15:00.000Z 100  5.350 //
2019-07-07T13:30:00.000Z 100  5.313 //
2019-07-07T14:00:00.000Z 100  5.302 //
2019-07-07T14:15:00.000Z  70  5.125 //
2019-07-07T14:30:00.000Z 100  5.250 //
2019-07-07T14:45:00.000Z  70  5.450 //
2019-07-07T15:00:00.000Z 100  5.250 //
2019-07-07T15:30:00.000Z  70  5.550 //
2019-07-07T15:45:00.000Z 100  5.450 //
2019-07-07T16:00:00.000Z 100  5.150 //
2019-07-07T16:15:00.000Z  70  5.150 //
2019-07-07T16:30:00.000Z  70  5.650 //
2019-07-07T16:45:00.000Z 100  5.750 //
2019-07-07T17:00:00.000Z 100  4.350 //
2019-07-07T17:15:00.000Z   0  5.650 //
2019-07-07T17:30:00.000Z 100  5.750 //
2019-07-07T17:45:00.000Z 100  5.950 //
2019-07-07T18:30:00.000Z 100  5.650 //
2019-07-07T18:45:00.000Z  70  5.450 //
2019-07-07T19:15:00.000Z  70  4.850 //
2019-07-07T19:30:00.000Z 100  5.450 //
2019-07-07T19:45:00.000Z  70  5.750 //
2019-07-07T20:00:00.000Z 100  5.613 //
2019-07-07T20:15:00.000Z   0  5.700 //
2019-07-07T20:30:00.000Z 100  5.350 //
2019-07-07T20:45:00.000Z 100  5.050 //
2019-07-07T21:00:00.000Z 100  5.450 //
2019-07-07T21:15:00.000Z 100  5.250 //
2019-07-07T21:30:00.000Z 100  5.450 //
2019-07-07T21:45:00.000Z 100  5.350 //
2019-07-07T22:00:00.000Z 100  5.350 //
2019-07-07T22:15:00.000Z 100  5.350 //
2019-07-07T22:30:00.000Z 100  5.275 //
2019-07-07T22:45:00.000Z 100  4.900 //
2019-07-07T23:00:00.000Z  70  4.800 //
2019-07-07T23:15:00.000Z  70  5.800 //
2019-07-07T23:30:00.000Z 100  5.900 //
2019-07-07T23:45:00.000Z 100  6.200 //
2019-07-08T00:00:00.000Z 100  5.400 //
2019-07-08T00:15:00.000Z 100  5.300 //
2019-07-08T00:30:00.000Z 100  5.100 //
2019-07-08T00:45:00.000Z 100  4.600 //
2019-07-08T01:00:00.000Z 100  4.400 //
2019-07-08T01:15:00.000Z 100  4.200 //
2019-07-08T01:30:00.000Z 100  4.200 //
2019-07-08T01:45:00.000Z 100  4.000 //
2019-07-08T02:00:00.000Z 100  4.100 //
2019-07-08T02:15:00.000Z 100  4.200 //
2019-07-08T02:30:00.000Z 100  4.000 //
2019-07-08T02:45:00.000Z 100  4.100 //
2019-07-08T03:00:00.000Z 100  4.000 //
2019-07-08T03:15:00.000Z 100  3.900 //
2019-07-08T03:30:00.000Z 100  3.800 //
2019-07-08T03:45:00.000Z 100  3.900 //
2019-07-08T04:00:00.000Z 100  3.500 //
2019-07-08T04:15:00.000Z 100  3.500 //
2019-07-08T04:30:00.000Z 100  3.400 //
2019-07-08T04:45:00.000Z 100  3.400 //
2019-07-08T05:00:00.000Z 100  3.700 //
2019-07-08T05:30:00.000Z 100  3.800 //
2019-07-08T05:45:00.000Z 100  3.300 //
2019-07-08T06:00:00.000Z 100  4.300 //
2019-07-08T06:15:00.000Z 100  4.400 //
2019-07-08T06:30:00.000Z 100  4.100 //
2019-07-08T06:45:00.000Z   0  4.200 //
2019-07-08T07:00:00.000Z 100  4.100 //
2019-07-08T07:15:00.000Z 100  4.300 //
2019-07-08T08:15:00.000Z 100  4.000 //
2019-07-08T08:30:00.000Z 100  3.300 //
2019-07-08T08:45:00.000Z   0  3.300 //
2019-07-08T11:45:00.000Z  70  3.800 //
2019-07-10T13:25:00.000Z 100  5.750 //
2019-07-10T13:30:00.000Z 100  5.750 //
2019-07-10T13:45:00.000Z 100  6.150 //
2019-07-10T14:00:00.000Z 100  6.425 //
2019-07-10T14:15:00.000Z  70  6.425 //
2019-07-10T14:30:00.000Z 100  6.250 //
2019-07-10T14:45:00.000Z 100  6.250 //
2019-07-10T15:00:00.000Z 100  5.650 //
2019-07-10T15:15:00.000Z  70  4.850 //
2019-07-10T15:30:00.000Z   0  5.400 //
2019-07-10T15:45:00.000Z   0  5.200 //
2019-07-10T16:00:00.000Z   0  5.100 //
2019-07-10T16:15:00.000Z  70  5.575 //
2019-07-10T16:30:00.000Z 100  5.650 //
2019-07-10T16:45:00.000Z 100  5.650 //
2019-07-10T17:00:00.000Z 100  5.607 //
2019-07-10T17:30:00.000Z  70  5.351 //
2019-07-10T17:45:00.000Z  70  5.350 //
2019-07-10T18:00:00.000Z  70  5.550 //
2019-07-10T18:15:00.000Z 100  5.825 //
2019-07-10T18:45:00.000Z  70  6.025 //
2019-07-10T19:00:00.000Z 100  5.850 //
2019-07-10T19:30:00.000Z 100  6.525 //
2019-07-10T19:45:00.000Z  70  6.325 //
2019-07-10T20:00:00.000Z  70  6.704 //
2019-07-10T20:15:00.000Z   0  6.900 //
2019-07-13T13:00:00.000Z 100  5.250 //
2019-07-13T13:15:00.000Z 100  4.350 //
2019-07-13T13:30:00.000Z  70  5.307 //
2019-07-13T13:45:00.000Z  70  5.301 //
2019-07-13T14:00:00.000Z   0  5.500 //
2019-07-13T14:15:00.000Z   0  5.500 //
2019-07-13T14:30:00.000Z  70  5.650 //
2019-07-13T14:45:00.000Z   0  6.100 //
2019-07-13T15:00:00.000Z 100  6.350 //
2019-07-13T15:15:00.000Z 100  6.125 //
2019-07-13T15:30:00.000Z 100  5.813 //
2019-07-13T15:45:00.000Z 100  5.550 //
2019-07-13T16:15:00.000Z 100  6.150 //
2019-07-13T16:30:00.000Z 100  6.213 //
2019-07-13T16:45:00.000Z  70  6.250 //
2019-07-13T17:00:00.000Z 100  6.250 //
2019-07-13T17:15:00.000Z 100  6.350 //
2019-07-13T17:45:00.000Z 100  5.550 //
2019-07-13T18:00:00.000Z 100  5.850 //
2019-07-13T18:15:00.000Z  70  5.550 //
2019-07-13T18:30:00.000Z 100  5.350 //
2019-07-13T19:15:00.000Z   0  5.400 //
2019-07-13T19:30:00.000Z 100  5.125 //
2019-07-13T19:45:00.000Z   0  5.600 //
2019-07-13T20:00:00.000Z  70  5.750 //
2019-07-13T20:15:00.000Z  70  5.550 //
2019-07-13T20:30:00.000Z  70  5.850 //
2019-07-13T20:45:00.000Z  70  5.502 //
2019-07-13T21:00:00.000Z 100  5.450 //
2019-07-13T21:15:00.000Z 100  5.650 //
2019-07-13T21:30:00.000Z 100  5.104 //
2019-07-13T21:45:00.000Z 100  4.950 //
2019-07-13T22:00:00.000Z 100  5.075 //
2019-07-13T22:15:00.000Z 100  5.250 //
2019-07-13T22:30:00.000Z 100  5.250 //
2019-07-13T22:45:00.000Z 100  4.900 //
2019-07-13T23:00:00.000Z  70  5.500 //
2019-07-13T23:15:00.000Z  50  5.600 //
2019-07-13T23:30:00.000Z 100  5.500 //
2019-07-13T23:45:00.000Z 100  5.500 //
2019-07-14T00:00:00.000Z 100  5.400 //
2019-07-14T00:15:00.000Z 100  5.000 //
2019-07-14T00:30:00.000Z 100  4.700 //
2019-07-14T00:45:00.000Z 100  4.400 //
2019-07-14T01:00:00.000Z 100  4.200 //
2019-07-14T01:15:00.000Z 100  4.200 //
2019-07-14T01:30:00.000Z 100  4.000 //
2019-07-14T01:45:00.000Z 100  4.200 //
2019-07-14T02:00:00.000Z 100  4.600 //
2019-07-14T02:15:00.000Z 100  4.800 //
2019-07-14T02:30:00.000Z 100  4.600 //
2019-07-14T02:45:00.000Z 100  4.900 //
2019-07-14T03:00:00.000Z 100  4.700 //
2019-07-14T03:15:00.000Z 100  4.600 //
2019-07-14T03:30:00.000Z 100  4.300 //
2019-07-14T03:45:00.000Z 100  3.800 //
2019-07-14T04:00:00.000Z   0  3.300 //
2019-07-14T04:15:00.000Z   0  2.800 //
2019-07-14T04:30:00.000Z 100  3.100 //
2019-07-14T04:45:00.000Z 100  3.200 //
2019-07-14T05:15:00.000Z 100  3.100 //
2019-07-14T05:30:00.000Z 100  3.000 //
2019-07-14T05:45:00.000Z 100  2.900 //
2019-07-14T06:00:00.000Z   0  2.800 //
2019-07-14T06:45:00.000Z 100  2.400 //
2019-07-14T11:45:00.000Z 100  3.325 //
2019-07-14T12:00:00.000Z 100  3.950 //
2019-07-14T12:15:00.000Z  70  4.450 //
2019-07-14T12:30:00.000Z  70  4.750 //
2019-07-14T12:45:00.000Z 100  4.950 //
2019-07-14T13:00:00.000Z 100  5.250 //
2019-07-14T13:15:00.000Z 100  5.150 //
2019-07-14T13:30:00.000Z 100  4.850 //
2019-07-14T13:45:00.000Z   0  4.800 //
2019-07-14T14:00:00.000Z  70  4.950 //
2019-07-14T14:15:00.000Z  70  4.907 //
2019-07-14T14:30:00.000Z  70  4.902 //
2019-07-14T14:45:00.000Z  70  5.004 //
2019-07-14T15:00:00.000Z  70  4.950 //
2019-07-14T15:15:00.000Z  70  5.150 //
2019-07-14T15:30:00.000Z  70  4.950 //
2019-07-14T15:45:00.000Z  70  4.950 //
2019-07-14T16:00:00.000Z  70  4.925 //
2019-07-14T16:15:00.000Z  70  5.525 //
2019-07-14T16:30:00.000Z  70  5.550 //
2019-07-14T16:45:00.000Z 100  5.550 //
2019-07-14T17:00:00.000Z  70  5.650 //
2019-07-14T17:15:00.000Z  70  5.925 //
2019-07-14T17:30:00.000Z 100  5.850 //
2019-07-14T17:45:00.000Z 100  5.963 //
2019-07-14T18:00:00.000Z 100  5.750 //
2019-07-14T18:15:00.000Z  70  5.950 //
2019-07-14T18:30:00.000Z  70  6.150 //
2019-07-14T18:45:00.000Z  70  6.188 //
2019-07-14T19:00:00.000Z  70  6.463 //
2019-07-14T19:15:00.000Z 100  6.513 //
2019-07-14T19:30:00.000Z  70  6.150 //
2019-07-14T19:45:00.000Z 100  6.050 //
2019-07-14T20:00:00.000Z 100  5.950 //
2019-07-14T20:15:00.000Z 100  6.050 //
2019-07-14T20:30:00.000Z 100  6.225 //
